"Row ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"5590","12/9/2013","12/12/2013","Second Class","DB-13615","Doug Bickford","Consumer","United States","San Francisco","California","94110","West","Office Supplies","Storage","34.05","3","0","9.534"
"5591","12/9/2013","12/12/2013","Second Class","DB-13615","Doug Bickford","Consumer","United States","San Francisco","California","94110","West","Office Supplies","Storage","352.38","2","0","81.0474"
"5592","10/13/2011","10/18/2011","Second Class","ML-17395","Marina Lichtenstein","Corporate","United States","Lakewood","New Jersey","8701","East","Furniture","Chairs","245.98","2","0","27.0578"
"5593","10/13/2011","10/18/2011","Second Class","ML-17395","Marina Lichtenstein","Corporate","United States","Lakewood","New Jersey","8701","East","Office Supplies","Binders","18.94","1","0","9.47"
"5594","11/20/2014","11/26/2014","Standard Class","JH-15430","Jennifer Halladay","Consumer","United States","Cleveland","Ohio","44105","East","Office Supplies","Binders","59.913","7","0.7","-45.9333"
"5595","9/25/2014","9/25/2014","Same Day","BP-11095","Bart Pistole","Corporate","United States","Lawrence","Massachusetts","1841","East","Technology","Phones","391.98","2","0","109.7544"
"5596","9/25/2014","9/25/2014","Same Day","BP-11095","Bart Pistole","Corporate","United States","Lawrence","Massachusetts","1841","East","Technology","Phones","437.85","3","0","131.355"
"5597","9/25/2012","9/29/2012","Standard Class","SB-20185","Sarah Brown","Consumer","United States","Concord","New Hampshire","3301","East","Office Supplies","Binders","68.62","2","0","32.2514"
"5598","2/14/2014","2/21/2014","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Baltimore","Maryland","21215","East","Office Supplies","Supplies","25.02","3","0","6.5052"
"5599","2/14/2014","2/21/2014","Standard Class","SV-20785","Stewart Visinsky","Consumer","United States","Baltimore","Maryland","21215","East","Office Supplies","Art","10.71","3","0","2.7846"
"5600","10/3/2011","10/3/2011","Same Day","DO-13435","Denny Ordway","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Art","55.984","2","0.2","4.1988"
"5601","10/3/2011","10/3/2011","Same Day","DO-13435","Denny Ordway","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Envelopes","14.48","5","0.2","4.887"
"5602","10/3/2011","10/3/2011","Same Day","DO-13435","Denny Ordway","Consumer","United States","Columbus","Ohio","43229","East","Technology","Accessories","142.488","3","0.2","-3.5622"
"5603","8/28/2013","8/30/2013","Second Class","TB-21355","Todd Boyes","Corporate","United States","Houston","Texas","77041","Central","Office Supplies","Storage","14.16","1","0.2","1.062"
"5604","8/28/2013","8/30/2013","Second Class","TB-21355","Todd Boyes","Corporate","United States","Houston","Texas","77041","Central","Office Supplies","Paper","79.92","5","0.2","27.972"
"5605","12/3/2012","12/7/2012","Standard Class","BS-11380","Bill Stewart","Corporate","United States","New York City","New York","10011","East","Office Supplies","Binders","590.352","6","0.2","206.6232"
"5606","9/21/2013","9/26/2013","Standard Class","FM-14215","Filia McAdams","Corporate","United States","Greensboro","North Carolina","27405","South","Furniture","Furnishings","17.088","2","0.2","1.068"
"5607","9/21/2013","9/26/2013","Standard Class","FM-14215","Filia McAdams","Corporate","United States","Greensboro","North Carolina","27405","South","Furniture","Chairs","98.392","1","0.2","-11.0691"
"5608","3/26/2014","4/1/2014","Standard Class","JL-15835","John Lee","Consumer","United States","New York City","New York","10024","East","Office Supplies","Art","11.05","5","0","2.9835"
"5609","12/6/2012","12/11/2012","Standard Class","AF-10870","Art Ferguson","Consumer","United States","San Francisco","California","94109","West","Office Supplies","Appliances","7.78","2","0","2.0228"
"5610","9/1/2014","9/6/2014","Standard Class","BG-11035","Barry Gonzalez","Consumer","United States","Monroe","Louisiana","71203","South","Technology","Accessories","659.9","2","0","217.767"
"5611","10/5/2012","10/7/2012","First Class","MB-17305","Maria Bertelson","Consumer","United States","Cincinnati","Ohio","45231","East","Technology","Accessories","53.04","3","0.2","-4.641"
"5612","8/19/2014","8/23/2014","Standard Class","HW-14935","Helen Wasserman","Corporate","United States","Seattle","Washington","98105","West","Technology","Accessories","843.9","2","0","371.316"
"5613","8/19/2014","8/23/2014","Standard Class","HW-14935","Helen Wasserman","Corporate","United States","Seattle","Washington","98105","West","Technology","Accessories","1496.16","9","0","224.424"
"5614","2/2/2013","2/7/2013","Standard Class","AB-10105","Adrian Barton","Consumer","United States","New York City","New York","10011","East","Office Supplies","Storage","117.96","2","0","5.898"
"5615","8/24/2013","8/28/2013","Standard Class","JP-15460","Jennifer Patt","Corporate","United States","New York City","New York","10035","East","Office Supplies","Art","21.3","5","0","8.733"
"5616","8/24/2013","8/28/2013","Standard Class","JP-15460","Jennifer Patt","Corporate","United States","New York City","New York","10035","East","Office Supplies","Appliances","1040.8","5","0","281.016"
"5617","8/24/2013","8/28/2013","Standard Class","JP-15460","Jennifer Patt","Corporate","United States","New York City","New York","10035","East","Office Supplies","Art","29.34","6","0","7.9218"
"5618","7/1/2014","7/5/2014","Standard Class","DV-13045","Darrin Van Huff","Corporate","United States","Memphis","Tennessee","38109","South","Furniture","Furnishings","19.52","2","0.2","5.368"
"5619","9/18/2012","9/21/2012","First Class","CM-12190","Charlotte Melton","Consumer","United States","San Diego","California","92105","West","Office Supplies","Storage","443.92","4","0","8.8784"
"5620","9/26/2013","10/1/2013","Standard Class","SC-20695","Steve Chapman","Corporate","United States","La Crosse","Wisconsin","54601","Central","Technology","Accessories","499.95","5","0","174.9825"
"5621","9/26/2013","10/1/2013","Standard Class","SC-20695","Steve Chapman","Corporate","United States","La Crosse","Wisconsin","54601","Central","Office Supplies","Art","3.04","1","0","1.0336"
"5622","9/26/2013","10/1/2013","Standard Class","SC-20695","Steve Chapman","Corporate","United States","La Crosse","Wisconsin","54601","Central","Furniture","Chairs","201.96","2","0","50.49"
"5623","9/26/2013","10/1/2013","Standard Class","SC-20695","Steve Chapman","Corporate","United States","La Crosse","Wisconsin","54601","Central","Furniture","Furnishings","68.64","11","0","17.16"
"5624","10/25/2013","10/29/2013","Second Class","VW-21775","Victoria Wilson","Corporate","United States","Los Angeles","California","90032","West","Technology","Accessories","100","4","0","21"
"5625","10/25/2013","10/29/2013","Second Class","VW-21775","Victoria Wilson","Corporate","United States","Los Angeles","California","90032","West","Technology","Accessories","359.98","2","0","21.5988"
"5626","9/29/2011","10/1/2011","Second Class","PP-18955","Paul Prost","Home Office","United States","Seattle","Washington","98115","West","Furniture","Furnishings","6.16","2","0","2.9568"
"5627","9/29/2011","10/1/2011","Second Class","PP-18955","Paul Prost","Home Office","United States","Seattle","Washington","98115","West","Furniture","Tables","2348.82","9","0","399.2994"
"5628","6/27/2014","7/2/2014","Standard Class","DR-12880","Dan Reichenbach","Corporate","United States","Miami","Florida","33180","South","Office Supplies","Labels","13.872","6","0.2","4.6818"
"5629","6/27/2014","7/2/2014","Standard Class","DR-12880","Dan Reichenbach","Corporate","United States","Miami","Florida","33180","South","Furniture","Chairs","273.552","3","0.2","-13.6776"
"5630","8/22/2013","8/24/2013","Second Class","RB-19465","Rick Bensley","Home Office","United States","Philadelphia","Pennsylvania","19143","East","Furniture","Tables","815.292","9","0.4","-339.705"
"5631","2/12/2011","2/16/2011","Standard Class","NF-18385","Natalie Fritzler","Consumer","United States","Chesapeake","Virginia","23320","South","Technology","Accessories","234.45","3","0","103.158"
"5632","2/12/2011","2/16/2011","Standard Class","NF-18385","Natalie Fritzler","Consumer","United States","Chesapeake","Virginia","23320","South","Furniture","Tables","1256.22","6","0","75.3732"
"5633","2/12/2011","2/16/2011","Standard Class","NF-18385","Natalie Fritzler","Consumer","United States","Chesapeake","Virginia","23320","South","Office Supplies","Binders","17.46","2","0","8.2062"
"5634","9/24/2013","9/29/2013","Second Class","CR-12580","Clay Rozendal","Home Office","United States","New York City","New York","10009","East","Office Supplies","Binders","10.528","7","0.2","3.6848"
"5635","12/5/2012","12/6/2012","First Class","SU-20665","Stephanie Ulpright","Home Office","United States","Ann Arbor","Michigan","48104","Central","Office Supplies","Binders","152.8","5","0","76.4"
"5636","9/4/2014","9/9/2014","Standard Class","SC-20050","Sample Company A","Home Office","United States","La Mesa","California","91941","West","Office Supplies","Binders","82.56","5","0.2","28.896"
"5637","9/4/2014","9/9/2014","Standard Class","SC-20050","Sample Company A","Home Office","United States","La Mesa","California","91941","West","Technology","Accessories","284.97","3","0","85.491"
"5638","3/27/2014","4/3/2014","Standard Class","ML-18040","Michelle Lonsdale","Corporate","United States","Dearborn","Michigan","48126","Central","Furniture","Furnishings","60.84","3","0","23.1192"
"5639","12/21/2011","12/27/2011","Standard Class","GM-14440","Gary McGarr","Consumer","United States","San Diego","California","92024","West","Furniture","Chairs","1325.76","6","0.2","149.148"
"5640","12/21/2011","12/27/2011","Standard Class","GM-14440","Gary McGarr","Consumer","United States","San Diego","California","92024","West","Furniture","Chairs","572.16","3","0.2","35.76"
"5641","9/23/2011","9/28/2011","Standard Class","JK-15640","Jim Kriz","Home Office","United States","Lakewood","Ohio","44107","East","Office Supplies","Paper","28.8","9","0.2","10.08"
"5642","4/3/2014","4/6/2014","First Class","AT-10435","Alyssa Tate","Home Office","United States","Meriden","Connecticut","6450","East","Office Supplies","Art","11.12","4","0","2.8912"
"5643","4/2/2013","4/6/2013","Second Class","DB-12910","Daniel Byrd","Home Office","United States","Columbus","Georgia","31907","South","Furniture","Furnishings","7.04","4","0","3.0976"
"5644","5/15/2012","5/20/2012","Second Class","AH-10690","Anna Häberlin","Corporate","United States","Roswell","Georgia","30076","South","Office Supplies","Envelopes","17.94","3","0","8.7906"
"5645","3/24/2014","3/27/2014","First Class","SJ-20125","Sanjit Jacobs","Home Office","United States","Seattle","Washington","98105","West","Office Supplies","Binders","34.76","5","0.2","11.297"
"5646","4/15/2014","4/20/2014","Standard Class","HM-14860","Harry Marie","Corporate","United States","Morristown","New Jersey","7960","East","Furniture","Furnishings","74.45","5","0","20.1015"
"5647","1/4/2012","1/9/2012","Standard Class","AG-10495","Andrew Gjertsen","Corporate","United States","Alexandria","Virginia","22304","South","Furniture","Furnishings","192.22","14","0","69.1992"
"5648","11/3/2014","11/8/2014","Standard Class","JB-16000","Joy Bell-","Consumer","United States","Salt Lake City","Utah","84106","West","Office Supplies","Paper","19.44","3","0","9.3312"
"5649","7/18/2014","7/20/2014","Second Class","AJ-10795","Anthony Johnson","Corporate","United States","Apple Valley","California","92307","West","Office Supplies","Paper","32.4","5","0","15.552"
"5650","7/18/2014","7/20/2014","Second Class","AJ-10795","Anthony Johnson","Corporate","United States","Apple Valley","California","92307","West","Office Supplies","Envelopes","57.9","5","0","28.95"
"5651","7/18/2014","7/20/2014","Second Class","AJ-10795","Anthony Johnson","Corporate","United States","Apple Valley","California","92307","West","Office Supplies","Storage","10.56","2","0","0"
"5652","7/18/2014","7/20/2014","Second Class","AJ-10795","Anthony Johnson","Corporate","United States","Apple Valley","California","92307","West","Furniture","Bookcases","1194.165","5","0.15","210.735"
"5653","10/7/2014","10/12/2014","Standard Class","MM-18280","Muhammed MacIntyre","Corporate","United States","New York City","New York","10009","East","Office Supplies","Paper","40.99","1","0","20.0851"
"5654","11/4/2011","11/11/2011","Standard Class","TH-21235","Tiffany House","Corporate","United States","Long Beach","California","90805","West","Office Supplies","Art","2.94","1","0","0.7938"
"5655","12/19/2013","12/22/2013","First Class","AH-10120","Adrian Hane","Home Office","United States","Salem","Oregon","97301","West","Office Supplies","Binders","45.24","4","0.7","-30.16"
"5656","12/19/2013","12/22/2013","First Class","AH-10120","Adrian Hane","Home Office","United States","Salem","Oregon","97301","West","Office Supplies","Art","18.688","4","0.2","2.336"
"5657","12/19/2013","12/22/2013","First Class","AH-10120","Adrian Hane","Home Office","United States","Salem","Oregon","97301","West","Office Supplies","Paper","11.648","2","0.2","3.7856"
"5658","12/19/2013","12/22/2013","First Class","AH-10120","Adrian Hane","Home Office","United States","Salem","Oregon","97301","West","Technology","Accessories","112.776","3","0.2","-8.4582"
"5659","12/19/2013","12/22/2013","First Class","AH-10120","Adrian Hane","Home Office","United States","Salem","Oregon","97301","West","Furniture","Tables","377.45","5","0.5","-264.215"
"5660","12/19/2013","12/22/2013","First Class","AH-10120","Adrian Hane","Home Office","United States","Salem","Oregon","97301","West","Office Supplies","Labels","15.936","4","0.2","5.1792"
"5661","12/19/2013","12/22/2013","First Class","AH-10120","Adrian Hane","Home Office","United States","Salem","Oregon","97301","West","Technology","Phones","28.68","3","0.2","-7.17"
